transactionID,carrierID,customerID,amount,date
8086,2,484,15.82,2008-07-08 04:43:59
8087,2,502,8.04,2009-09-08 11:19:38
8088,1,62,10.38,2009-01-14 07:16:43
8089,2,399,7.39,2005-01-18 18:35:45
8090,2,142,11.31,2008-02-24 20:40:44
8091,1,196,16.93,2007-07-22 00:18:14
8092,2,897,5.95,2007-02-18 23:28:01
8093,2,549,15.2,2008-06-08 08:59:00
8094,2,927,5.56,2006-02-10 13:31:32
8095,3,33,7.41,2006-10-26 06:38:33
8096,3,973,11.48,2009-04-25 18:31:13
8097,3,263,6.84,2008-08-03 03:43:13
8098,2,366,5.86,2008-07-24 00:20:28
8099,1,371,11.24,2007-12-01 12:21:21
8100,3,947,18.51,2006-08-20 21:44:19
8101,1,267,15.56,2008-11-04 22:01:21
8102,3,745,18.62,2007-01-27 06:01:10
8103,3,10,18.44,2005-05-07 15:27:44
8104,3,544,6.5,2007-05-15 23:36:14
8105,1,699,18.15,2009-11-26 22:24:03
8106,3,971,9.23,2007-12-26 23:11:43
8107,2,91,8.39,2007-05-23 00:44:58
8108,3,800,19.54,2006-01-14 02:19:09
8109,3,170,10.32,2009-11-10 14:04:12
8110,1,129,15.31,2009-06-10 01:23:59
8111,3,935,17.48,2006-05-04 12:31:29
8112,2,388,17.12,2005-10-21 09:58:20
8113,2,47,19.62,2009-05-14 09:00:25
8114,3,382,13.04,2005-01-28 14:38:04
8115,3,610,19.66,2006-02-20 20:40:51
8116,2,417,11.67,2009-05-04 14:22:24
8117,3,840,16.22,2008-03-01 10:00:15
8118,1,927,13.68,2008-04-17 15:07:22
8119,2,696,8.77,2009-12-13 02:31:16
8120,2,208,19.5,2008-10-03 13:56:53
8121,3,380,7.23,2005-06-11 06:25:51
8122,3,356,10.69,2009-10-24 02:57:33
8123,3,856,6.8,2006-05-06 03:33:14
8124,3,257,5.7,2005-06-21 19:42:19
8125,2,9,17.06,2005-03-24 03:21:46
8126,2,630,12.79,2008-10-16 10:35:27
8127,1,497,14.66,2007-06-15 02:55:09
8128,1,684,13.67,2009-05-09 08:29:39
8129,2,897,6.12,2007-04-25 05:45:48
8130,1,87,11.39,2006-04-05 08:24:09
8131,3,326,9.56,2008-07-06 23:52:56
8132,1,178,5.65,2007-07-19 14:13:09
8133,2,709,18.68,2005-03-14 23:00:44
8134,2,77,5.08,2006-02-07 22:10:07
8135,2,465,16.81,2006-02-18 06:11:51
8136,2,506,15.15,2008-07-24 21:39:48
8137,3,732,19.25,2006-06-06 20:54:14
8138,3,515,9.56,2006-05-25 04:52:03
8139,3,820,19.38,2008-02-12 18:56:11
8140,1,107,16.83,2007-12-16 19:09:21
8141,3,629,10.52,2008-03-13 16:30:34
8142,3,163,9.89,2009-08-19 00:27:56
8143,1,884,8.25,2008-05-15 00:18:39
8144,1,931,13.01,2007-02-15 14:57:13
8145,3,424,11.73,2009-11-05 05:01:48
8146,1,18,8.81,2007-12-25 22:46:35
8147,1,872,13.35,2005-03-24 10:54:41
8148,2,318,17.15,2006-08-31 17:16:18
8149,3,693,6.42,2009-10-04 19:23:12
8150,3,169,16.92,2009-11-14 15:43:38
8151,3,183,8.02,2005-12-23 23:37:26
8152,1,713,15.42,2005-08-31 09:36:14
8153,1,858,19.57,2009-12-16 11:09:38
8154,3,858,5.49,2005-06-19 18:05:11
8155,1,939,16.16,2008-09-22 03:21:01
8156,1,622,12.97,2007-09-05 12:45:39
8157,2,949,8.84,2009-04-03 00:55:23
8158,1,39,8.0,2006-08-23 15:12:04
8159,2,4,14.81,2005-11-12 07:48:09
8160,2,616,10.85,2007-09-10 08:26:58
8161,2,897,11.08,2006-10-14 07:46:15
8162,2,565,17.24,2006-07-02 22:25:01
8163,3,221,19.05,2005-09-07 17:35:47
8164,3,935,18.62,2005-12-05 10:39:09
8165,2,466,10.73,2008-06-20 10:08:26
8166,1,508,12.62,2008-10-14 19:06:32
8167,3,294,18.23,2005-03-07 05:39:34
8168,1,444,19.15,2007-05-10 12:27:59
8169,2,49,12.42,2007-01-11 01:26:50
8170,2,878,18.84,2006-01-06 01:03:50
8171,2,46,11.9,2006-01-20 05:20:50
8172,3,568,15.22,2007-06-18 16:17:34
8173,2,15,14.5,2005-02-13 15:47:01
8174,1,292,11.1,2006-01-01 21:37:09
8175,3,59,5.44,2006-08-28 01:56:39
8176,1,122,9.85,2006-03-26 06:09:13
8177,2,6,13.28,2005-08-12 22:08:44
8178,1,694,6.83,2005-09-30 04:11:10
8179,2,583,13.38,2009-02-24 22:34:15
8180,2,914,12.92,2006-04-06 17:00:37
8181,3,853,18.41,2005-10-27 21:00:05
8182,1,256,12.36,2009-09-05 21:39:11
8183,2,797,5.4,2008-05-25 10:45:49
8184,3,340,5.32,2007-08-18 12:37:27
8185,1,774,12.0,2006-10-14 20:08:48
8186,3,454,9.64,2008-08-09 00:57:40
8187,2,236,15.56,2009-05-16 05:21:54
8188,2,870,19.36,2009-07-26 18:04:22
8189,3,759,10.34,2006-10-11 00:14:35
8190,2,454,5.04,2005-07-14 10:42:49
8191,2,374,9.5,2006-04-09 23:49:52
8192,3,351,9.33,2006-08-30 00:29:12
8193,1,578,16.52,2008-02-03 01:35:54
8194,3,723,13.72,2006-03-09 16:15:47
8195,1,995,18.88,2007-04-21 01:37:05
8196,1,601,7.73,2009-06-07 05:28:33
8197,1,370,13.96,2006-07-22 19:24:50
8198,3,127,12.17,2006-01-09 20:04:03
8199,2,988,10.27,2009-04-09 02:41:41
8200,3,284,17.45,2008-09-16 11:47:53
8201,3,228,9.23,2009-04-25 18:51:27
8202,2,239,10.29,2009-02-26 19:42:24
8203,3,943,18.95,2008-01-26 00:18:20
8204,3,722,10.51,2007-04-22 15:24:12
8205,2,436,16.34,2005-10-22 07:18:59
8206,3,720,19.76,2005-01-14 02:23:27
8207,3,206,8.74,2008-12-30 22:44:57
8208,3,298,13.53,2008-04-26 01:54:44
8209,2,618,12.08,2005-12-24 06:32:37
8210,1,377,15.28,2007-11-15 09:10:35
8211,1,375,9.41,2005-06-25 12:09:11
8212,2,624,9.44,2006-03-07 03:10:20
8213,3,769,11.93,2005-11-08 18:19:01
8214,2,918,15.82,2009-03-23 17:41:32
8215,2,164,7.52,2005-02-16 05:01:05
8216,1,617,17.21,2009-08-01 06:30:58
8217,1,631,16.11,2006-05-25 10:08:29
8218,2,366,11.97,2005-07-10 20:18:44
8219,2,513,16.07,2008-12-22 21:51:08
8220,1,630,14.15,2009-04-08 21:44:23
8221,2,380,10.17,2005-04-15 05:09:30
8222,1,677,19.22,2006-09-15 16:12:38
8223,2,501,12.13,2006-09-21 07:22:26
8224,1,251,13.34,2006-09-19 11:43:16
8225,3,842,18.83,2007-11-03 17:51:55
8226,1,189,15.47,2009-09-15 09:41:17
8227,2,469,15.3,2005-07-18 19:22:32
8228,3,118,10.69,2009-06-02 14:26:19
8229,1,848,5.8,2005-03-28 21:11:41
8230,3,890,15.04,2005-05-28 02:49:15
8231,3,666,10.28,2007-10-10 09:05:47
8232,2,517,17.15,2005-07-31 20:44:33
8233,1,731,6.68,2006-04-17 21:27:58
8234,1,403,18.68,2005-09-06 01:57:16
8235,2,43,8.99,2007-10-25 05:32:39
8236,1,48,19.1,2008-09-01 17:49:46
8237,1,661,17.51,2009-07-10 23:32:21
8238,2,129,19.56,2006-04-07 15:50:08
8239,1,284,18.59,2008-07-27 05:54:39
8240,3,684,8.79,2007-12-23 14:53:09
8241,2,268,15.51,2009-05-24 05:27:12
8242,1,406,10.61,2006-06-25 20:12:40
8243,3,202,18.14,2008-05-08 13:13:27
8244,1,488,16.4,2005-09-10 19:21:47
8245,1,464,8.24,2007-02-15 03:08:36
8246,2,530,14.43,2008-03-22 05:42:11
8247,2,62,9.45,2008-03-03 08:55:35
8248,2,359,15.84,2006-01-06 01:38:49
8249,3,468,7.52,2006-06-18 14:19:22
8250,1,828,17.11,2006-07-26 12:13:07
8251,2,617,18.21,2005-06-26 07:27:19
8252,1,408,18.8,2009-06-01 16:00:45
8253,3,870,18.0,2009-05-09 04:56:27
8254,2,513,16.22,2007-08-06 03:25:52
8255,3,442,6.19,2008-12-04 14:10:36
8256,3,502,6.45,2009-05-13 12:17:24
8257,2,252,9.89,2009-06-02 12:30:21
8258,1,887,18.32,2007-05-13 13:15:18
8259,2,797,16.68,2005-04-18 03:37:35
8260,3,397,17.48,2008-03-25 18:51:33
8261,3,98,15.33,2007-06-19 00:30:11
8262,3,108,16.89,2008-05-15 08:10:48
8263,1,529,14.46,2009-05-02 23:41:58
8264,3,144,10.66,2008-10-26 02:08:38
8265,3,137,17.1,2005-04-13 04:51:27
8266,2,715,7.29,2007-03-20 08:02:45
8267,1,950,5.48,2008-10-20 12:43:58
8268,2,29,10.96,2009-01-02 19:53:47
8269,1,783,18.28,2007-09-14 07:34:25
8270,3,772,9.49,2009-12-18 06:53:44
8271,3,918,17.15,2005-01-26 03:12:16
8272,2,914,12.14,2009-05-29 18:26:24
8273,1,53,9.88,2009-05-02 08:38:52
8274,2,383,17.28,2007-03-07 10:29:20
8275,1,16,8.11,2008-04-14 12:48:00
8276,3,865,16.18,2006-05-03 11:44:24
8277,1,308,11.32,2009-05-07 11:17:49
8278,2,680,11.27,2009-08-07 17:07:33
8279,2,451,15.52,2008-02-04 17:36:24
8280,2,591,17.2,2006-06-21 10:17:47
8281,2,265,19.67,2005-01-09 11:12:37
8282,1,337,19.81,2007-04-11 21:01:33
8283,1,594,13.64,2005-07-09 08:43:57
8284,2,290,6.14,2009-04-10 17:28:44
8285,2,195,18.89,2008-08-02 01:22:56
8286,1,813,19.9,2008-09-01 17:40:58
8287,2,432,14.71,2009-07-23 23:22:30
8288,1,168,11.63,2006-04-29 16:36:16
8289,3,207,18.38,2006-01-05 10:53:12
8290,2,193,13.73,2006-09-11 01:17:52
8291,2,506,15.72,2007-11-26 20:48:53
8292,2,127,6.37,2009-07-15 00:05:17
8293,1,750,5.68,2007-10-20 09:26:12
8294,1,633,13.24,2007-11-16 00:40:35
8295,3,404,14.79,2007-06-17 12:22:27
8296,2,690,11.67,2005-09-15 00:21:45
8297,1,277,12.68,2006-02-09 03:54:53
8298,3,73,15.91,2006-02-14 12:19:01
8299,1,951,19.6,2008-10-01 02:20:31
8300,2,241,12.48,2009-06-01 11:35:33
8301,3,245,19.3,2006-01-18 17:33:01
8302,3,91,12.59,2005-03-29 14:36:04
8303,2,172,12.58,2009-04-24 02:17:50
8304,1,893,14.39,2008-03-05 07:39:35
8305,3,780,7.61,2009-05-15 18:08:02
8306,3,572,15.32,2006-11-10 14:36:46
8307,1,116,19.76,2006-08-05 08:30:53
8308,2,869,10.26,2009-04-11 09:18:47
8309,1,662,11.48,2008-03-01 18:29:41
8310,2,140,17.07,2006-06-17 21:41:10
8311,3,389,12.47,2005-08-03 03:51:34
8312,3,173,15.19,2008-11-21 22:43:33
8313,3,667,19.99,2006-01-06 21:29:53
8314,2,670,16.6,2006-11-19 15:06:14
8315,3,428,13.33,2008-09-15 11:18:10
8316,1,257,15.03,2008-02-02 19:36:15
8317,2,892,14.36,2008-12-18 10:04:33
8318,3,146,19.03,2008-11-21 16:04:35
8319,2,346,5.77,2005-06-03 09:05:53
8320,2,914,19.53,2005-06-15 09:09:31
8321,3,716,16.2,2005-03-12 00:50:27
8322,2,887,17.03,2007-03-03 23:20:38
8323,1,501,5.3,2005-01-14 09:21:15
8324,3,406,18.34,2006-04-08 07:27:58
8325,1,777,18.64,2008-04-29 03:52:36
8326,1,467,8.03,2009-08-02 18:41:24
8327,1,73,13.94,2009-05-09 03:55:05
8328,3,576,14.4,2006-09-11 09:07:48
8329,1,895,19.62,2009-09-19 05:50:12
8330,1,171,17.99,2006-05-31 16:29:01
8331,3,810,19.12,2009-11-11 17:13:18
8332,3,24,19.33,2006-12-26 22:29:55
8333,1,260,17.71,2005-06-16 08:19:00
8334,1,477,19.5,2007-09-14 13:51:58
8335,1,896,17.57,2006-09-12 07:56:03
8336,1,46,7.97,2007-04-20 10:13:28
8337,1,508,18.41,2007-09-22 09:54:20
8338,3,588,14.66,2008-05-15 04:49:48
8339,1,823,19.46,2008-11-17 14:02:39
8340,1,9,16.22,2005-07-31 21:40:01
8341,3,825,10.3,2008-06-26 16:54:10
8342,3,540,6.65,2005-10-04 09:18:14
8343,3,253,19.65,2006-08-22 06:28:07
8344,1,23,16.29,2007-02-15 06:45:35
8345,3,697,9.25,2006-07-10 11:19:53
8346,1,442,11.47,2005-02-21 22:17:09
8347,3,486,11.52,2006-07-22 05:27:40
8348,2,246,19.42,2006-11-01 15:51:36
8349,2,405,6.41,2008-11-23 06:49:19
8350,2,467,7.5,2009-08-12 15:20:07
8351,3,423,9.03,2006-11-04 00:24:59
8352,3,72,16.36,2007-07-01 14:49:42
8353,1,541,15.07,2008-02-23 05:16:08
8354,1,405,17.02,2008-10-14 15:12:49
8355,2,805,7.65,2007-11-21 12:36:04
8356,1,98,17.03,2006-11-30 09:07:35
8357,3,63,11.94,2008-07-18 03:36:42
8358,3,940,6.73,2008-07-28 06:38:38
8359,2,425,11.21,2007-01-08 07:09:24
8360,2,647,6.67,2006-05-16 18:24:10
8361,2,381,16.64,2007-12-30 23:13:57
8362,3,371,16.15,2006-03-28 18:09:19
8363,3,486,12.87,2008-10-04 11:26:14
8364,1,253,5.23,2005-12-25 06:40:01
8365,1,236,9.72,2005-07-01 01:08:37
8366,2,533,9.56,2008-04-16 05:25:16
8367,2,294,15.63,2009-09-09 00:33:11
8368,2,233,7.82,2008-02-14 16:03:46
8369,3,697,6.55,2008-12-24 07:43:53
8370,2,509,12.95,2006-12-07 05:15:59
8371,2,300,11.98,2006-09-26 06:11:03
8372,3,493,5.66,2008-12-13 04:46:07
8373,1,248,10.05,2006-04-10 15:37:04
8374,3,16,6.92,2008-05-18 00:31:11
8375,1,151,7.92,2008-05-14 16:59:35
8376,3,924,13.93,2005-09-11 08:09:09
8377,2,234,5.52,2008-04-28 14:10:02
8378,3,571,10.8,2008-04-26 17:27:32
8379,3,695,18.71,2007-05-12 00:19:36
8380,2,673,6.27,2006-11-01 15:33:52
8381,3,414,14.55,2007-06-14 10:49:48
8382,3,642,6.9,2007-03-23 12:53:22
8383,2,694,6.65,2008-02-15 09:40:57
8384,1,787,17.95,2007-05-14 14:04:07
8385,1,417,10.08,2008-10-11 19:17:18
8386,3,106,14.64,2008-01-04 01:36:51
8387,2,213,8.1,2005-05-20 21:28:28
8388,2,659,10.23,2005-01-14 19:08:12
8389,2,589,14.83,2009-01-01 01:25:19
8390,1,10,12.47,2007-04-30 01:41:14
8391,1,848,18.92,2006-10-20 15:10:17
8392,1,798,15.2,2007-08-10 18:36:19
8393,2,831,17.81,2009-05-12 04:14:22
8394,2,558,12.06,2008-08-31 16:00:50
8395,2,542,14.32,2005-08-25 13:50:24
8396,2,476,13.05,2007-01-09 05:34:09
8397,3,714,9.05,2007-01-12 18:29:22
8398,2,821,16.45,2006-04-11 12:10:22
8399,3,599,19.96,2005-12-07 14:29:33
8400,2,489,7.83,2007-02-02 00:41:13
8401,2,325,11.24,2006-07-26 23:19:18
8402,2,407,12.26,2005-03-06 20:10:26
8403,3,459,6.11,2005-02-23 18:17:53
8404,3,506,10.39,2006-01-14 02:40:27
8405,3,401,14.36,2006-05-02 15:23:53
8406,3,722,13.76,2008-05-15 08:16:08
8407,3,883,5.36,2008-07-01 13:17:56
8408,3,35,15.56,2005-12-31 22:50:13
8409,2,142,17.98,2006-11-02 03:07:17
8410,1,501,9.72,2007-04-10 01:20:34
8411,1,238,5.18,2009-12-10 21:06:23
8412,2,899,17.95,2008-03-07 06:31:54
8413,3,470,7.0,2007-11-10 07:03:48
8414,3,3,8.46,2008-12-19 15:38:46
8415,2,277,16.34,2008-11-21 00:34:09
8416,1,942,10.42,2009-07-13 18:15:50
8417,2,856,19.58,2005-02-21 22:03:09
8418,3,405,15.79,2006-11-23 20:53:52
8419,3,964,14.94,2006-05-13 11:06:01
8420,2,916,6.97,2006-01-19 01:05:40
8421,3,705,8.55,2005-06-29 11:06:06
8422,2,773,18.47,2007-11-04 13:13:49
8423,3,12,13.58,2006-04-05 22:20:27
8424,3,855,18.14,2007-12-08 02:35:11
8425,2,390,6.62,2009-12-01 21:10:58
8426,3,477,8.29,2005-09-13 04:54:42
8427,3,624,8.61,2006-12-19 17:28:49
8428,2,914,6.59,2005-09-19 20:13:14
8429,3,962,10.45,2006-05-01 06:42:31
8430,1,740,15.48,2005-09-29 17:47:24
8431,2,585,6.43,2005-01-20 05:59:08
8432,1,449,7.8,2006-01-28 11:48:33
8433,3,477,5.17,2006-03-24 04:34:37
8434,2,667,11.62,2006-06-14 11:07:32
8435,1,172,8.47,2007-04-06 07:26:59
8436,2,493,12.56,2007-04-01 20:34:49
8437,3,885,6.98,2008-06-28 05:46:04
8438,1,928,16.21,2009-09-19 19:43:54
8439,1,636,9.86,2008-11-20 22:50:56
8440,1,563,8.95,2005-11-10 22:18:01
8441,2,990,15.47,2006-08-12 16:21:20
8442,3,924,18.22,2005-02-06 08:21:51
8443,1,981,9.28,2005-11-03 06:23:58
8444,3,411,10.88,2005-06-12 15:32:59
8445,3,112,12.99,2007-09-03 10:51:27
8446,1,844,6.75,2007-05-17 14:10:12
8447,2,722,10.84,2008-02-20 15:28:53
8448,1,75,15.78,2008-03-04 18:31:54
8449,1,947,5.04,2009-06-19 07:16:27
8450,1,540,17.18,2005-11-28 13:09:10
8451,1,719,8.64,2009-03-09 06:03:47
8452,2,993,17.54,2008-08-08 03:48:12
8453,2,272,10.94,2009-12-28 11:56:57
8454,2,4,17.44,2008-04-16 07:01:44
8455,2,606,11.76,2008-02-01 05:52:54
8456,2,873,7.3,2005-09-29 03:10:58
8457,1,329,14.02,2007-12-22 17:39:42
8458,3,16,17.98,2009-11-02 08:45:18
8459,3,761,7.02,2005-04-03 01:51:59
8460,2,441,6.99,2007-11-24 07:12:15
8461,3,997,15.26,2008-07-12 18:23:19
8462,2,900,19.29,2008-09-14 15:11:39
8463,1,950,16.62,2007-09-24 16:35:43
8464,3,334,15.41,2006-01-16 01:50:28
8465,1,782,14.66,2005-01-04 06:11:37
8466,1,327,16.63,2009-11-21 19:41:48
8467,1,820,13.62,2005-08-25 12:10:21
8468,3,292,7.88,2006-05-03 20:22:05
8469,2,627,6.36,2005-12-10 22:58:22
8470,2,705,17.99,2008-12-05 18:41:14
8471,3,442,13.61,2005-04-28 07:30:13
8472,2,135,7.91,2006-07-01 00:47:34
8473,2,327,10.92,2007-11-06 16:40:10
8474,3,936,6.01,2005-01-18 01:02:54
8475,2,242,6.24,2005-07-12 20:43:36
8476,3,636,9.84,2006-01-27 21:04:47
8477,3,692,8.91,2006-11-27 12:22:23
8478,3,750,16.79,2006-07-13 14:59:56
8479,3,97,6.31,2006-01-15 18:51:27
8480,3,121,8.54,2006-01-24 22:38:52
8481,3,433,12.46,2009-02-12 09:52:59
8482,2,864,16.8,2009-01-02 18:35:27
8483,3,536,14.26,2005-09-14 02:18:01
8484,2,221,12.57,2009-11-23 02:10:44
8485,1,584,17.12,2006-02-23 16:53:35
8486,3,743,6.21,2005-12-26 18:55:06
8487,2,355,12.44,2007-05-02 07:42:48
8488,2,258,5.83,2009-12-17 23:26:50
8489,2,837,17.28,2009-11-08 13:10:08
8490,2,418,16.74,2009-05-05 23:15:41
8491,2,315,18.29,2006-07-27 22:20:38
8492,1,554,16.73,2008-04-13 21:56:42
8493,3,859,5.99,2009-03-13 19:28:58
8494,2,394,11.32,2008-05-06 06:56:32
8495,2,386,13.25,2005-03-05 02:02:55
8496,1,507,10.94,2006-02-13 07:27:45
8497,2,486,8.85,2006-01-24 09:22:58
8498,2,583,6.56,2009-03-28 16:43:37
8499,3,679,9.73,2006-08-30 11:27:39
8500,3,138,9.69,2005-04-30 04:08:36
8501,1,688,10.87,2009-11-18 00:04:35
8502,2,13,19.96,2006-11-27 17:13:25
8503,3,661,19.26,2009-04-24 01:55:14
8504,2,261,15.72,2008-07-15 09:08:41
8505,1,114,13.01,2005-11-16 14:35:13
8506,3,265,13.08,2005-04-14 05:19:03
8507,1,750,12.2,2005-01-16 13:31:29
8508,2,639,18.15,2007-02-10 09:19:18
8509,1,782,12.83,2007-01-26 13:06:33
8510,2,408,17.54,2008-08-23 12:58:22
8511,2,93,6.8,2007-11-26 19:03:24
8512,3,417,7.21,2006-09-10 17:05:49
8513,2,230,16.44,2005-02-18 19:01:20
8514,2,698,10.6,2008-06-16 16:36:47
8515,2,572,10.1,2008-11-30 06:00:46
8516,3,149,14.28,2008-06-02 01:57:52
8517,1,377,12.48,2007-06-16 15:05:37
8518,2,359,12.94,2007-01-13 11:22:16
8519,2,505,10.55,2009-08-24 20:50:03
8520,3,43,14.32,2009-04-24 16:04:32
8521,1,237,14.71,2009-11-03 12:33:14
8522,2,827,7.71,2007-01-07 09:08:35
8523,3,146,10.44,2007-08-19 15:35:11
8524,3,699,10.2,2006-08-19 18:01:59
8525,3,456,19.77,2008-07-18 05:23:08
8526,1,464,7.94,2007-03-18 11:50:06
8527,3,970,17.41,2007-06-14 01:37:16
8528,1,241,15.85,2006-04-30 16:53:02
8529,3,985,19.84,2005-01-10 12:00:39
8530,3,706,18.05,2005-10-09 18:54:25
8531,1,106,10.95,2009-10-14 04:40:59
8532,1,344,10.42,2009-07-16 17:26:45
8533,2,347,19.71,2009-05-30 09:25:27
8534,3,324,16.61,2008-01-25 08:32:25
8535,2,492,14.96,2009-09-12 20:13:30
8536,3,434,12.27,2008-05-28 15:49:00
8537,3,125,12.47,2007-11-01 00:33:06
8538,2,605,9.07,2005-01-14 16:38:16
8539,3,855,16.68,2006-12-16 03:41:55
8540,1,133,12.89,2007-03-26 07:06:17
8541,3,579,7.92,2008-09-13 22:25:03
8542,3,73,9.24,2009-10-16 07:07:20
8543,1,493,17.78,2009-01-18 13:31:19
8544,2,52,18.95,2005-07-06 21:42:42
8545,1,704,11.97,2008-12-18 00:08:54
8546,1,627,10.35,2008-08-01 02:49:20
8547,1,642,15.23,2009-11-07 18:18:13
8548,3,255,13.81,2005-10-25 03:31:48
8549,3,378,6.43,2009-04-02 17:32:23
8550,2,412,8.71,2009-07-20 17:40:41
8551,3,278,14.54,2009-12-26 11:33:13
8552,2,279,9.1,2006-03-27 21:01:37
8553,2,626,14.3,2006-09-29 10:20:59
8554,3,841,6.19,2007-05-27 12:52:25
8555,2,413,8.63,2005-03-23 14:47:47
8556,3,948,6.22,2005-04-22 01:06:44
8557,2,319,12.8,2007-05-11 01:15:11
8558,2,758,13.44,2007-05-15 10:54:33
8559,3,41,10.82,2008-05-07 10:15:25
8560,1,353,9.9,2008-03-27 14:55:13
8561,2,740,19.17,2009-11-30 02:41:09
8562,2,894,17.5,2009-11-17 18:03:52
8563,1,881,12.97,2008-04-15 07:42:50
8564,1,277,12.35,2009-11-23 21:20:32
8565,2,80,13.38,2008-09-15 05:49:08
8566,1,114,9.16,2006-11-06 05:35:03
8567,2,762,14.06,2007-04-28 06:04:14
8568,2,563,5.37,2008-09-01 10:49:28
8569,3,600,15.28,2007-05-06 11:59:07
8570,2,683,14.81,2007-03-12 17:11:44
8571,2,946,15.82,2007-04-04 00:33:38
8572,3,481,12.72,2008-05-09 12:50:58
8573,2,464,10.88,2008-10-03 19:13:00
8574,2,672,13.62,2006-01-03 09:44:01
8575,2,719,14.94,2008-12-24 08:40:12
8576,2,902,11.71,2007-02-08 06:07:50
8577,3,469,8.6,2006-04-23 11:36:18
8578,3,348,9.31,2008-10-28 21:59:58
8579,1,399,9.99,2008-03-28 03:09:02
8580,1,672,5.34,2009-08-03 11:33:49
8581,2,894,9.42,2009-10-12 09:32:55
8582,2,1,16.59,2008-06-02 13:48:56
8583,2,269,15.6,2007-11-09 00:36:04
8584,2,403,8.52,2007-10-07 07:17:46
8585,1,724,8.09,2005-07-03 09:37:21
8586,2,655,19.82,2009-11-30 03:43:52
8587,1,537,6.69,2006-12-20 16:19:05
8588,2,133,6.34,2009-09-06 08:10:34
8589,2,249,5.0,2007-10-19 00:11:30
8590,2,939,5.83,2005-11-09 08:37:27
8591,2,664,6.66,2007-05-09 07:33:54
8592,2,596,18.02,2005-10-01 02:48:50
8593,1,597,12.11,2006-01-04 08:49:15
8594,1,610,17.04,2005-11-09 16:46:32
8595,1,64,13.35,2005-04-17 13:21:41
8596,2,872,14.98,2009-03-23 07:01:40
8597,1,369,16.25,2008-09-08 19:15:02
8598,3,577,5.04,2006-03-12 15:24:38
8599,2,330,5.88,2008-03-17 09:38:14
8600,2,900,8.21,2009-06-03 23:10:23
8601,1,736,14.26,2008-10-03 20:08:53
8602,3,823,6.98,2008-09-07 19:53:45
8603,2,64,7.81,2008-02-09 08:52:23
8604,1,394,11.53,2005-10-19 18:08:04
8605,3,525,18.46,2009-04-20 00:14:37
8606,2,979,10.07,2005-01-31 03:40:25
8607,3,712,5.86,2007-01-08 00:26:17
8608,1,199,9.42,2009-06-20 09:39:52
8609,3,55,9.32,2008-06-11 11:10:50
8610,1,531,11.59,2008-02-17 06:48:26
8611,1,989,18.31,2005-08-27 01:16:57
8612,2,588,9.07,2006-09-13 04:55:16
8613,1,681,17.21,2007-10-29 01:20:36
8614,3,843,6.05,2006-05-26 11:43:12
8615,3,962,8.94,2005-10-01 20:34:40
8616,2,324,8.26,2007-03-01 00:44:21
8617,1,115,14.59,2005-02-06 14:06:02
8618,2,628,15.72,2006-05-19 12:21:15
8619,3,173,7.21,2006-12-13 23:36:14
8620,1,200,18.7,2008-03-25 00:43:32
8621,2,883,12.72,2008-08-23 11:25:15
8622,1,859,6.72,2008-09-03 04:24:58
8623,1,488,6.0,2009-06-24 17:35:53
8624,2,328,19.15,2006-11-24 17:04:22
8625,3,551,8.45,2005-10-05 00:59:01
8626,3,910,17.23,2006-09-09 21:43:22
8627,3,167,5.38,2008-04-13 23:28:22
8628,3,676,16.34,2008-04-11 00:29:08
8629,2,338,9.2,2006-05-24 03:10:08
8630,3,848,17.67,2008-01-05 07:05:05
8631,3,428,12.85,2005-07-07 00:28:43
8632,2,610,10.26,2006-07-14 23:15:28
8633,3,456,12.72,2006-04-17 16:01:56
8634,2,405,11.09,2005-10-07 13:04:52
8635,3,515,12.94,2009-10-07 18:27:44
8636,3,354,7.2,2007-09-17 19:47:43
8637,1,981,6.09,2007-09-06 02:49:29
8638,1,318,11.69,2005-07-01 03:18:05
8639,3,225,15.01,2005-10-28 11:16:07
8640,1,810,10.59,2007-05-04 05:46:40
8641,2,393,10.16,2005-06-17 12:06:32
8642,3,636,14.38,2007-05-18 23:14:33
8643,3,187,12.66,2006-01-07 06:03:14
8644,3,971,9.83,2008-01-15 19:29:09
8645,3,599,10.37,2007-03-21 19:39:07
8646,1,168,19.17,2009-04-23 17:32:24
8647,3,797,18.92,2007-03-01 11:01:29
8648,3,94,16.58,2006-06-12 21:04:51
8649,3,986,15.55,2008-07-30 03:58:11
8650,3,574,13.66,2009-08-31 03:49:04
8651,2,328,5.4,2009-05-21 00:07:23
8652,1,761,14.66,2007-11-14 13:12:34
8653,1,133,19.12,2006-07-28 13:37:39
8654,1,640,16.32,2009-02-04 22:44:40
8655,3,156,15.09,2005-10-12 14:57:09
8656,3,730,15.68,2006-05-22 04:56:11
8657,1,354,7.92,2007-08-17 04:04:02
8658,2,365,18.26,2007-05-09 18:22:30
8659,3,727,17.87,2009-03-24 16:41:49
8660,2,324,6.21,2007-07-17 10:02:00
8661,1,885,14.4,2006-01-29 13:05:46
8662,1,837,14.26,2006-04-02 19:18:00
8663,1,242,18.28,2009-05-21 19:34:41
8664,1,697,17.13,2009-05-10 09:26:55
8665,1,906,6.78,2009-06-01 20:52:55
8666,3,83,12.65,2007-08-29 01:07:40
8667,3,533,5.52,2006-11-12 08:59:36
